page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
1,"1 THE MINES AND MINERALS (DEVELOPMENT AND REGULATION) ACT, 1957 ARRANGEMENT OF SECTIONS CHAPTERI - PRELIMINARY - SECTIONS:- Section 1: Short title, extent and commencement. Section 2: Declaration as to expediency of Union Control. Section 3: Definitions. CHAPTER II - GENERAL RESTRICTIONS ON UNDERTAKING PROSPECTING AND MINING OPERATIONS- Section 4: Prospecting or mining operations to be under licence or lease.",412,60,103.0,"[ 1.12881400e-01 -3.80775690e-01  3.44443262e-01 -7.76792765e-01
  1.81104243e-01  2.17529580e-01  5.04224658e-01 -1.04460783e-01
 -6.62225708e-02  1.02686501e+00  1.79015532e-01  3.48893672e-01
  6.30909443e-01 -3.17035854e-01  3.61125410e-01  3.65126997e-01
 -8.13259661e-01 -3.48534077e-01 -4.49122399e-01  1.31824458e+00
 -4.84482851e-03  2.00862840e-01 -1.35331690e-01 -8.06443334e-01
  4.55527008e-01  4.43663061e-01 -9.98326093e-02 -1.41319007e-01
  6.43727481e-01  8.83032978e-01 -9.28897500e-01 -2.78528810e-01
  3.20948303e-01  2.34273389e-01  4.29711118e-02  1.81680042e-02
  4.70381021e-01 -1.27660847e+00  9.64145139e-02 -5.80585599e-01
  1.78109303e-01  6.93897784e-01  6.37686908e-01 -9.08541456e-02
 -8.41069460e-01 -5.09206951e-01 -3.85797799e-01 -1.44236016e+00
 -2.39426717e-01 -6.98363245e-01  2.51364291e-01 -1.63620770e-01
  1.87427774e-02 -2.88329184e-01  1.32309005e-01  1.01794407e-01
 -2.36354604e-01 -6.39031231e-01 -1.49327666e-01  1.07660544e+00
 -4.68128443e-01  5.75997531e-01  3.41870993e-01  2.60963768e-01
  1.02598643e+00  9.16019380e-01  7.21936813e-03 -2.44941562e-01
  2.30304465e-01 -7.66101062e-01 -6.44291699e-01  3.86722624e-01
 -3.49385083e-01  1.23339355e-01  2.36355498e-01 -4.63545591e-01
  3.40650052e-01 -7.35199392e-01 -7.33857602e-02  9.10110533e-01
 -7.32361451e-02  3.00131023e-01  3.53464544e-01 -4.38983083e-01
 -3.67865294e-01  4.01587039e-01 -7.12716222e-01  6.12427115e-01
 -2.42636576e-01 -7.90503696e-02  3.18705469e-01  9.62878406e-01
 -7.23581314e-01  5.67425974e-02  5.36108077e-01  8.65898728e-02
 -5.55043578e-01 -1.08949795e-01 -2.42602751e-02  2.36690521e-01
  9.57451344e-01  1.06316149e+00  5.65326452e-01  8.07676256e-01
 -8.05822134e-01  6.30352139e-01 -3.08827609e-01  8.55039954e-02
 -1.68034688e-01 -5.67852892e-02  3.67388539e-02 -2.95142829e-01
 -3.76101770e-02 -1.01778066e+00 -6.55630350e-01  9.26052630e-01
 -1.43251255e-01  7.59327412e-02 -5.47606766e-01  1.94017559e-01
  6.09081566e-01 -2.14405760e-01  1.00038636e+00  4.49779153e-01
 -2.14131892e-01 -3.42380941e-01 -4.33461726e-01  4.33928937e-01
 -7.97211826e-01 -1.57517850e-01 -6.45362914e-01 -3.19119006e-01
 -6.56805098e-01  1.19305924e-01 -8.09633434e-02  4.00655955e-01
  6.89339638e-01  5.14382541e-01 -3.77684087e-02 -1.14902258e-02
  1.44175053e-01  3.87679756e-01 -2.46856827e-02  6.04566097e-01
  4.05500501e-01  4.50968832e-01 -3.65382880e-01  7.69484997e-01
 -6.94329441e-01  1.76988155e-01 -5.89673638e-01 -3.91325235e-01
  6.95170939e-01  5.21312118e-01  3.34727317e-02 -6.44262910e-01
  5.93931973e-01  2.13656232e-01  1.20954737e-01  2.70493567e-01
 -3.97732630e-02 -4.97201830e-01  2.85263151e-01  7.77994096e-01
 -2.98305005e-01  2.10643500e-01  5.99189587e-02 -5.96847832e-01
 -1.31992686e+00  2.06498623e-01  5.23489416e-02 -3.01915497e-01
 -3.97368371e-01 -2.30521455e-01  3.41462135e-01  1.32030472e-01
  1.02036405e+00 -4.15028006e-01 -2.79197972e-02  1.03925793e-02
 -2.10827082e-01 -2.58683115e-01  5.23962617e-01  4.04623866e-01
  2.20220983e-01  2.69502372e-01 -1.41559243e-01  2.16187984e-01
 -8.44246000e-02 -6.27732217e-01  5.18174112e-01  6.77465424e-02
 -6.02716543e-02  2.24211439e-01  4.57972996e-02 -1.37219205e-01
 -5.59709728e-01 -3.19544002e-02 -2.85674959e-01 -4.22183305e-01
 -5.43508708e-01  2.22442389e-01 -1.02491903e+00  7.77725160e-01
 -1.64578855e-01 -1.41415924e-01  3.98899317e-01  1.47201324e+00
  3.13586682e-01  2.80639231e-01  4.56387065e-02  1.92361668e-01
 -6.78667486e-01  6.74884617e-01  2.99919754e-01  5.18367052e-01
 -2.56569684e-01 -8.62971470e-02  4.14804906e-01 -3.87930185e-01
  4.18743640e-01  6.02395773e-01  2.56481797e-01  4.81026649e-01
 -1.29507765e-01 -3.55152309e-01  3.54608446e-01  7.30263948e-01
  8.95071477e-02  3.58165413e-01  4.81417090e-01 -4.31826085e-01
  2.72400618e-01  8.46386075e-01 -4.42548513e-01  9.33354571e-02
 -4.20921668e-02  5.18097758e-01  3.18338156e-01  8.43118191e-01
  1.01187676e-01 -9.83120725e-02  3.76389146e-01  1.90182626e-01
  5.92254661e-02  6.47426367e-01  2.31288642e-01 -7.46780217e-01
  3.66751403e-01  2.95245796e-01  4.28133346e-02  9.87195551e-01
  1.27396718e-01  1.95943221e-01  3.49087045e-02 -3.06605905e-01
 -6.84553012e-02  1.44346312e-01 -1.10903275e+00 -6.92182958e-01
  9.54862118e-01  6.19632781e-01 -7.36977831e-02 -1.18612051e-01
 -1.30769148e-01  5.88794909e-02  3.72133136e-01 -1.18198074e-01
 -5.64960599e-01 -9.08654928e-01 -9.25641358e-01 -7.51301587e-01
 -3.98528934e-01  5.77365577e-01 -1.07434940e+00  2.18831271e-01
  7.01692104e-01 -8.25905263e-01  2.49625534e-01 -3.29929620e-01
 -7.58845210e-02 -3.36313136e-02 -5.03600836e-01  1.63531154e-01
 -3.05315495e-01 -3.92005801e-01 -1.05237222e+00  2.41691142e-01
 -6.59741879e-01  9.14121568e-01 -6.81029916e-01 -6.53632522e-01
 -5.91939092e-01 -3.88513207e-01  8.74870121e-01 -6.78918719e-01
 -1.51616171e-01  5.04545212e-01 -6.49870872e-01  7.69896153e-03
 -2.36948237e-01 -1.22351289e+00 -4.62564766e-01  3.94079268e-01
 -1.61866650e-01  5.44397950e-01 -8.97026509e-02 -4.44917738e-01
  1.85774446e-01 -3.11999679e-01 -6.23436809e-01  6.58359647e-01
 -3.37671906e-01  1.06970876e-01 -4.06730741e-01  6.04824603e-01
  9.95233297e-01  4.36384618e-01  4.66950536e-01 -1.02198398e+00
  2.47507349e-01 -5.37003398e-01 -1.32133842e-01  8.68723691e-02
  3.90533537e-01  7.94112921e-01  1.14583623e+00 -8.63881767e-01
  3.88630182e-01 -2.86063969e-01 -6.16427422e-01 -1.69425833e+00
  2.56431967e-01 -6.59797728e-01 -5.44387639e-01  6.91226423e-01
 -6.54956341e-01 -3.07823718e-01 -1.43853277e-02 -6.44941032e-01
  4.62971509e-01 -1.11338890e+00  4.89639640e-01 -2.58142859e-01
  1.40441507e-01  2.42230427e-02  6.57476559e-02 -5.84514797e-01
  1.02096230e-01 -4.78893816e-01  2.65995383e-01  6.67397603e-02
  1.87850937e-01  1.22763537e-01  1.05626680e-01  4.83386308e-01
  7.57400841e-02  1.07444175e-01 -7.26329088e-01  2.02212825e-01
  4.85548854e-01 -1.99302107e-01  3.06989193e-01 -8.78589377e-02
 -2.29313746e-01 -4.47733521e-01 -6.52376339e-02 -4.13910359e-01
  8.89623821e-01 -2.23088771e-01  6.87758744e-01  4.02793735e-01
  3.93218994e-01 -3.72177735e-02 -3.40187401e-01 -1.24361992e-01
  1.75671327e+00  1.05007023e-01 -1.05847999e-01 -6.45027518e-01
  9.79610503e-01  5.84679306e-01  5.74310064e-01  2.31778353e-01
  7.08002388e-01  5.77841282e-01  3.94872315e-02  1.04918444e+00
  1.12509012e-01 -2.50350088e-01 -1.34909034e-01 -4.22615439e-01
  4.96758431e-01 -7.98157901e-02 -5.25639415e-01 -3.98262680e-01
  9.58499253e-01  4.65875447e-01  1.04349172e+00  2.72789419e-01
  1.41399041e-01  8.72392535e-01 -2.10941676e-02  4.60175663e-01
 -2.39583716e-01 -8.51781249e-01 -3.45755190e-01  5.99747121e-01
 -1.04439765e-01 -9.20862034e-02 -9.25247312e-01  6.57886147e-01
  2.17878073e-01  1.06180501e+00  4.19479646e-02 -1.18358791e-01
 -6.04218662e-01 -1.00447841e-01 -4.36214715e-01  1.69979542e-01
 -5.30731082e-01 -6.75863624e-01  1.01524428e-01  4.75507647e-01
  2.03911394e-01 -7.91837096e-01  5.38923681e-01 -9.99106109e-01
  5.08028090e-01 -2.14868691e-02 -3.67486149e-01 -5.57160258e-01
  5.92500687e-01 -6.43557608e-01 -8.29432011e-01  1.39820606e-01
 -2.44760692e-01  3.48528564e-01  2.39123646e-02 -5.18567383e-01
 -9.81362313e-02  2.42889032e-01  4.46208239e-01  2.08772555e-01
 -5.92486560e-01  2.30296418e-01 -3.71013284e-01 -5.08187637e-02
 -9.88999903e-02 -2.49476552e-01  3.46206725e-01 -9.23034847e-01
 -1.57335401e-02 -1.72446981e-01 -5.89692414e-01 -1.68725520e-01
  6.49972618e-01  8.81876722e-02  2.27589324e-01  5.06479084e-01
 -3.04442018e-01  8.73163044e-02  7.25487888e-01 -6.67790830e-01
 -5.39970577e-01  3.35586429e-01 -1.62225552e-02 -3.55663329e-01
  1.36281776e+00  2.92896003e-01 -9.00436076e-04  3.70321006e-01
  6.97247803e-01 -3.87549281e-01  2.07366660e-01 -7.33886719e-01
 -2.77451962e-01  5.01566648e-01 -4.88912500e-02 -2.80529946e-01
  2.79073685e-01  9.04288054e-01 -5.57773590e-01  1.00358911e-01
 -7.22272277e-01 -1.39474344e+00 -7.86666512e-01 -7.31038004e-02
  7.84915835e-02  1.75630882e-01  4.45173264e-01  3.14329803e-01
 -7.42106885e-02 -5.74019015e-01 -5.35086513e-01 -9.19320643e-01
 -3.65339071e-01 -5.99026620e-01  2.32119560e-02  9.22865868e-02
  3.34881067e-01 -1.33289069e-01  5.63746512e-01 -2.70442158e-01
 -3.01743094e-02  5.82294285e-01 -3.55118632e-01  2.80581772e-01
  6.57155275e-01  1.48396301e+00 -4.38981861e-01  4.97470647e-01
  8.88680220e-01 -1.99999884e-01  5.60296834e-01  4.97969002e-01
  5.89565039e-01  2.11135373e-01 -2.01861963e-01  1.01632722e-01
  7.01554179e-01 -4.40977722e-01  1.42505094e-01  7.98152864e-01
 -5.79470336e-01 -2.66914546e-01 -2.58106083e-01 -9.89482403e-01
  9.70473513e-02 -1.21638429e+00  1.46717712e-01 -9.50937092e-01
 -5.31283557e-01 -7.90501058e-01  1.21063590e-01  2.36082003e-01
  4.51487862e-02  7.34604657e-01 -3.84422034e-01 -4.82681006e-01
 -1.00002646e+00  9.23164040e-02 -4.18386102e-01 -1.11154363e-01
 -5.08627057e-01 -6.16979063e-01 -3.59196872e-01  6.05578385e-02
  8.10225725e-01  7.69917548e-01 -4.48481947e-01 -1.38884872e-01
  7.87614882e-02 -4.33805883e-01 -3.31362665e-01 -2.47805025e-02
 -7.38617301e-01  9.69702840e-01  8.74399915e-02  6.67970955e-01
 -4.79281217e-01  3.03273678e-01 -5.41956723e-01  1.34035558e-01
  3.20397206e-02 -6.96430802e-02 -3.79929721e-01  1.66775629e-01
  6.55953348e-01 -9.10705402e-02 -2.18594536e-01  6.09727144e-01
  2.45677128e-01  5.11563241e-01  8.79120082e-02 -8.63973379e-01
 -7.80423284e-02 -7.55625725e-01  1.93940699e-01  5.05777419e-01
  4.13695812e-01 -7.08914220e-01 -3.05796087e-01 -9.72719677e-03
  1.09873366e+00 -3.14910233e-01  4.42034006e-01  3.55568051e-01
 -2.72577275e-02 -3.58582258e-01 -4.09290403e-01 -8.14918727e-02
 -1.25004742e-02  8.04392323e-02 -5.60290635e-01 -9.59935039e-02
 -3.12952012e-01  5.64287722e-01 -4.35317487e-01 -3.53441387e-01
 -3.99400592e-01  4.26667958e-01  2.49932528e-01  7.66871218e-03
 -2.80715883e-01 -2.71484911e-01 -4.45657484e-02 -4.60800111e-01
  5.72982609e-01 -6.28818944e-02  2.91531354e-01  2.83211917e-01
 -3.44600052e-01  3.51865798e-01  4.41563219e-01 -2.91727513e-01
 -3.86569679e-01 -1.12625527e+00  1.20069551e+00 -7.63962343e-02
 -7.09684074e-01 -2.32968658e-01  4.90036607e-01 -8.99955451e-01
 -5.89340150e-01  3.57154071e-01 -1.04726553e+00  7.98446774e-01
 -1.91862315e-01  2.67016795e-02  1.77637860e-01 -4.93033379e-01
 -8.05204436e-02 -1.94836572e-01 -1.17535971e-01  2.82772154e-01
  3.80998522e-01  4.69610214e-01 -1.69632599e-01  1.92371666e-01
  6.76932216e-01 -1.80577829e-01 -2.83966631e-01 -2.16201141e-01
 -2.22267672e-01  1.04500912e-01  2.56957769e-01  5.37028849e-01
 -2.38666628e-02  1.89146221e-01  1.48075268e-01 -3.02849934e-02
  7.07097501e-02 -1.16981077e+00  8.81213963e-01  1.58173966e+00
 -1.01362002e+00 -2.98771381e-01  6.78340495e-02 -1.10520408e-01
  8.98944795e-01 -3.86696458e-01 -4.73190427e-01 -4.16744858e-01
  7.35002995e-01 -1.49976209e-01 -6.20023310e-02 -7.43863165e-01
  7.52530620e-02 -2.78568089e-01  4.95690554e-01 -4.06729937e-01
  6.50092423e-01  1.26653385e+00 -6.15553148e-02 -7.67227530e-01
 -8.56420398e-01 -2.97023892e-01  8.09833467e-01 -6.12386346e-01
 -1.22800976e-01 -4.99820024e-01  7.23773241e-01 -7.52555430e-01
 -1.98375210e-01 -4.77933645e-01 -3.81569937e-02  6.93369061e-02
  6.93406537e-02 -5.06500781e-01  3.63424987e-01  2.34152943e-01
  1.88002110e-01  6.67668283e-02 -5.06022334e-01  2.66688287e-01
 -7.22956434e-02  3.29802960e-01  3.92240733e-01 -6.59547031e-01
  3.43840539e-01  2.22068951e-01  5.63593864e-01  3.13285112e-01
  6.78868175e-01 -5.66577315e-01 -1.57790050e-01 -8.30211192e-02
  1.15889192e-01 -3.40517640e-01 -2.62771904e-01 -8.20483804e-01
  5.26441395e-01 -2.70865858e-01  1.01069957e-01  2.87145883e-01
  6.10429496e-02  4.86957520e-01 -2.54395396e-01 -8.77908111e-01
  8.24202240e-01 -2.22264096e-01  1.84420019e-01  5.34246936e-02
 -1.37959078e-01  8.47402811e-01  3.73377353e-01 -8.91984224e-01
  3.86271566e-01  4.88701820e-01  1.50855705e-01  4.18046325e-01
  9.97275114e-02 -6.17510438e-01  6.86734319e-01 -5.37752688e-01
 -4.54475403e-01 -3.74739647e-01  6.01191744e-02  6.14981592e-01
  8.29016387e-01  1.17651850e-01 -2.97596246e-01  2.70495057e-01
 -4.91881728e-01 -1.27130747e+00  9.65770334e-02 -4.95094359e-01
 -9.63626862e-01  5.93586087e-01 -3.72986108e-01  4.10764992e-01
 -5.29676199e-01 -6.22519732e-01  5.21720238e-02 -6.71127439e-03
 -5.89091837e-01 -4.90943670e-01  7.72052109e-01  1.75989613e-01
  1.21927515e-01 -4.26962823e-01 -3.21136594e-01  2.23210603e-01
  4.64650951e-02 -8.24629664e-01 -1.34021127e+00 -9.17501524e-02]"
1,Section 4A:Termination of prospecting licences or mining leases. Section 4B:Conditions for efficiency in production. Section 5: Restrictions on the grant of prospecting licences or mining leases. Section 6: Maximum area for which a prospecting licence or mining lease may be granted.,283,41,70.75,"[ 0.5110288  -0.06726193  0.15923871  0.21569857  0.17089128 -0.01946967
  0.39542556  0.35319674 -0.5483849   1.4666182   0.7965026   0.41715148
  0.56406665 -0.27741107  0.39464462  0.15100157 -0.5414851  -0.31343526
 -0.8595673   1.3080134  -0.69940686  0.3226903  -0.15701324 -0.5083099
  0.31909576  0.25396258  0.13417792 -0.00763877  0.8526377   0.5864139
 -0.89383906 -0.4398381  -0.1633041  -0.57491195 -0.34196085  0.3132637
  0.6161665  -0.88812804  0.18629925 -0.5877624   0.26104274  0.39167726
  0.41336307 -0.21513051 -0.55188525 -0.90938824 -0.4753601  -1.3659616
 -0.15642306 -0.6713242  -0.16670172 -0.10698651  0.35054943 -0.37311235
  0.11639437  0.32251018 -0.24151336 -0.7757055   0.10600384  0.9885023
  0.00483388  0.65766406 -0.00187815  0.0062192   0.9294278   1.2427131
  0.12164418 -0.16228186  0.2632178  -1.0970553  -0.1946485   0.31008124
 -0.26926377  0.05438764  0.25870615 -0.34909052  0.8340845  -0.73252946
 -0.09893607  0.94135714  0.20074295 -0.04052902 -0.07635411 -0.2753889
 -0.2751252   0.40023193 -0.04124618  0.28955406  0.32057983 -0.6185701
 -0.5371157   0.79530627 -0.8051888   0.05409033  0.3441283   0.11563222
 -0.34953132 -0.28847265 -0.0021887   0.27008256  0.26045114  0.9509328
  0.15769096  0.21761607 -0.50781024  0.49047136 -0.34342757  0.64100045
  0.3501066  -0.33736295  0.16149212 -0.5505052   0.00322943 -1.0583814
 -0.56443214  1.0120617   0.19824213 -0.0508657  -0.19648772  0.331504
  0.5547431  -0.25576764  0.68662    -0.1254416  -0.21032092 -0.93440264
 -0.7742706   0.6630472  -0.6031937  -0.8495602  -0.687345   -0.1771548
 -1.105666   -0.27878296  0.23596667  0.4720303   0.60505617  0.50610125
 -0.36840492  0.24666746  0.10740869  0.2843435  -0.06110891  0.7180028
 -0.4328907   0.11993916 -0.01577716  0.05053147 -0.97249794  0.04510066
 -0.76068145 -0.2844027   0.39746433  0.7101447   0.9152896  -1.0023925
  0.34322003  0.17644218 -0.21591757  0.18852317  0.01575648 -0.34208402
 -0.00819103  0.36791784 -0.58433527  0.09342363  0.10579005 -0.35507414
 -0.51651794 -0.08808234  0.632626    0.01412771 -0.5618652   0.23147318
  0.8539441   0.31346512  1.5764905  -0.27052256  0.1585221   0.26713282
 -0.29788366  0.18903697  0.2178825   0.67020464  0.55986357 -0.1988157
 -0.29303482 -0.10103273 -0.54002446 -0.24669164  0.32375735 -0.03816137
 -0.26896992 -0.5114938   0.10055935 -0.5152314  -0.28179106  0.24360132
 -0.21562141 -0.663372   -0.7888889   0.5015516  -0.71921384  1.2746351
 -0.09891386 -0.13460666  0.10847165  1.5075233   0.47719556  0.1890375
  0.14412011  0.33622438 -0.90442294  0.00532231 -0.22214107  0.6739078
 -0.41251206  0.9177067   0.25025275 -0.0453006   0.07484505  0.08312662
 -0.13951391  0.5246164  -0.04197525 -0.47225899  0.3968598   0.439756
  0.20586187 -0.15321678 -0.07951439 -0.06109198  0.36242336  0.37212616
 -0.56960166  0.36158797  0.22533777  0.39033324 -0.327854    0.6186764
 -0.2717836   0.3150194  -0.05014891  0.07187423 -0.6458209   0.91573584
  0.13061556 -0.6698086   0.3084885   0.18809243 -0.17783295  0.38726014
 -0.0239217   0.38089192 -0.35222468 -0.42506373  0.23496236  0.349544
 -1.2724123  -0.44638988  0.3076729   0.6725579   0.52271354 -0.08265952
  0.18084572  0.21281894  0.7084622   0.14040786  0.00459736 -0.5544661
 -0.7020601  -0.8071308  -0.19759333  0.59247994 -0.35735893 -0.01901538
  0.74199367 -0.92382884  0.12213342 -0.61160535  0.40229088  0.01278546
 -0.41468656  0.5342756  -0.52327096  0.4145785  -1.3495364   0.44941685
 -0.6609549   0.34607407 -0.6418996  -0.58477014 -0.54592866 -0.18943024
  0.8129959  -0.6564056   0.02530587  0.2008583  -0.46702605 -0.17514654
 -0.3041017  -0.8775138  -0.6575938  -0.43290758 -0.19464526  0.36477262
  0.04513339 -0.23703459  0.2740642   0.19341058 -1.0909958   1.0768701
 -0.35204372  0.48355293 -0.5147163   0.615826    0.9749475  -0.18799779
  0.09961573 -0.72331566  0.4232005   0.13907734  0.368006   -0.32328594
 -0.09036597  0.9228945   1.1590694  -0.8618019   0.6063045  -0.29578054
 -0.20207646 -1.2584063  -0.0944295  -0.30450618 -0.8287354   0.90996706
 -0.97910416 -0.49846938  0.02432844 -0.11672295  0.96620184 -0.83189875
  0.398782    0.06646739  0.22212964 -0.4105888   0.39301205  0.09865879
  0.00794376 -0.35800177  0.05385593  0.3908152   0.10116035  0.34352848
  0.12306752  0.45168     0.40810004  0.3493095  -0.620193    0.26261485
  0.25310037 -0.42509192  0.03835795 -0.02376652 -0.49541315 -1.1017444
 -0.17156364 -0.08661059  1.162787   -1.1463054   0.8080416   0.22150034
  0.7553843   0.35247642 -0.32094225 -0.02341547  1.768571   -0.45001605
  0.18415628 -0.80490893  0.7611197   0.7779499   0.43078002  0.2837344
  0.3064066   0.6583448   0.6315297   0.97042394 -0.33652136 -0.4786769
  0.07424021 -0.5654376  -0.15297605 -0.39606345 -0.43243882 -0.29259196
  0.6241309   0.23852158  0.6811203   0.21241744  0.2724476   0.7710422
 -0.39517593  0.32109377 -0.37658918 -0.7578219  -0.2945223   0.77705556
  0.04311827  0.27532238 -0.44003397  0.29424626  0.31338707  0.6721127
  0.05329601  0.169663   -0.81954694 -0.31428277 -1.00208     0.18563233
 -0.59531516 -0.86345124  0.24348152  0.6898204  -0.23451515 -0.6754683
 -0.1930306  -0.3984842   0.85049874  0.33151814 -0.07367892 -0.2371043
  0.9835353  -0.27733243 -0.8453686   0.1176329   0.47504905  0.09373551
 -0.5991774   0.19050345  0.19134647 -0.0566239   0.1541593  -0.13773127
 -0.1336379   0.5471275  -0.26006484 -0.316066   -0.38439715 -0.5707248
  0.21363866 -0.7686899  -0.3623941   0.36924067 -0.61589724 -0.19011568
  0.97124684  0.5703821   0.18345581  0.6558351  -0.39801624  0.05090839
  0.3912898  -1.2055342  -0.51355267 -0.15963079  0.296842   -0.7395731
  0.89086777  0.08902306  0.0642528   0.3616305   0.59537315 -0.64450914
  0.1905411  -0.93577605 -0.4990805   0.03919005 -0.856257   -0.28989387
  0.51120496  0.95609045 -0.08653475  0.5304674   0.16720863 -1.0113376
 -0.48210192  0.23303387 -0.3164737   0.3539107   0.03382897  0.3033102
 -0.15750322 -0.924805   -0.14435382 -0.81768256 -0.3815171  -0.37181017
  0.89299786  0.11257423 -0.07362507 -0.08232681  0.22730912  0.4960777
 -0.32800132  0.29986775 -0.38821828  0.74633014  0.65717643  1.7482508
 -0.20927994 -0.04600789 -0.2454234  -0.5074143  -0.1001189   0.14728063
  0.42810974  0.574086   -0.48670933  0.02427175  0.37676045 -0.26287988
 -0.23778257  1.0606749  -0.37002036 -0.35634744 -0.354036   -0.5233829
  0.5966397  -0.79519445 -0.74456054 -0.60055405 -0.55055463 -0.7928384
 -0.01349835 -0.29238638  0.3395107   0.6615761  -0.42981467 -0.01601033
 -1.1552063   0.26821762 -0.59349155 -0.3189613  -0.6821396  -0.13259417
 -0.5937004   0.0857183   0.85204905  0.29356626 -0.6384346  -0.5602188
  0.05528143  0.2467004  -0.648098    0.27343732 -0.66131276  0.8200417
  0.49254587  0.5447121  -0.5301882   0.5370344  -0.40213415  0.36642557
  0.09149937 -0.11180841 -0.265551    0.3388065   0.7300799   0.53078675
 -0.44449523  0.03426864  0.7579328   0.38255787  0.7534435  -0.6837716
  0.06366985 -0.38911772  0.2194839   0.6971409   0.12837243 -0.67113346
  0.1993256  -0.3357383   0.56221795  0.1298351   0.6053318   0.3663739
  0.44096702 -0.08238914 -0.103415    0.15366723  0.60006744 -0.1410181
 -0.77292085 -0.7223202   0.43299577  0.7877823  -0.85212547 -0.5302683
 -0.8222488   0.25849795  1.1161338  -0.19588766  0.04962058 -0.60089916
 -0.9665999  -0.49509734  0.06203243 -0.33873498  0.06251012  0.63326854
 -0.49740827 -0.26679298  0.8197826  -0.43488908 -0.01926128 -1.5925461
  1.1061475   0.35764682 -0.62800735 -0.1015455   0.43440184 -0.76863647
 -0.5676355   0.7614349  -1.004768    0.48817697 -0.18899322  0.11021944
  0.00848993 -0.44100115 -0.06125105  0.00981843  0.3805956   0.29047996
  0.33364987  0.31926486 -0.48904136 -0.19978084  0.69412714 -0.21609378
 -0.910468   -0.60966873  0.24168171  0.00961423  0.45806122  0.5318627
 -0.14371769 -0.6440479   0.12596685  0.06553344  0.6250514  -1.0931072
  1.268876    1.5625482  -0.94311017 -0.6391901   0.45925322 -0.21182153
  1.0284755  -0.00603068 -0.6742309  -0.1063153   0.61650336 -0.31841806
  0.02095142 -0.66196835  0.18908733 -0.2687557   0.15136239 -0.4237289
  0.5749239   1.0052758  -0.39120102 -0.8135411  -0.33519593 -0.03970182
  0.2618762  -0.5153299  -0.03326328 -0.4008689   0.3032635  -0.16234735
 -0.22520468  0.04137874 -0.3307482   0.11790414  0.503195   -0.9843777
  0.35514882  0.67810786  0.45561156 -0.12269568 -0.4826756  -0.21017025
  0.382523    0.37746966  0.26921695 -0.73828566  0.49675533  0.31938887
  0.610905    0.12117542  0.12997875  0.30761662  0.39706963  0.0306714
  0.20930126  0.28933856 -0.10675324 -0.69449204  0.56680924 -0.11261875
  0.27605584 -0.1147208   0.445318   -0.05792468 -0.37454304 -1.0786664
  1.2020209  -0.84918547 -0.16257223 -0.28371224 -0.01429661  0.6266601
  0.16213793 -0.3014457  -0.30363578  0.4875155  -0.17530961  0.635407
  0.23707214 -0.72921365  0.29235938 -0.75442326 -0.335101   -0.283024
 -0.19479664  0.13795865  0.46230516  0.02614505 -0.11250374  0.8004509
 -0.56925225 -1.1472801   0.38296837 -0.85016114 -1.0929161   0.54341227
 -0.75048596 -0.13283865 -0.62592554  0.14304945 -0.29081097 -0.1244588
 -0.61186606  0.06889571  0.37892422  0.11302716  0.43846056 -0.5008705
 -0.6047452   0.40589753  0.67892754 -1.2403356  -0.90875894 -0.5484571 ]"
